"","player_id_sofascore","skin_color_dim3","black"
"4897",965943,"Medium",0
"4898",865057,"Black",1
"4899",799251,"White",0
"4900",892111,"Black",1
"4901",861970,"White",0
"4902",795228,"Black",1
"4903",978838,"Black",1
"4904",856123,"Black",1
"4905",983066,"Medium",0
"4906",826057,"White",0
"4907",35532,"Black",1
"4908",917005,"Black",1
"4909",280439,"Black",1
"4910",565686,"White",0
"4911",1020744,"White",0
"4912",251907,"Medium",0
"4913",958916,"White",0
"4914",103117,"White",0
"4915",945806,"White",0
"4916",826203,"Black",1
"4917",852412,"White",0
"4918",353224,"Medium",0
"4919",862859,"White",0
"4920",991577,"Medium",0
"4921",798933,"White",0
"4922",979118,"White",0
"4923",944184,"White",0
"4924",983816,"Medium",0
"4925",804613,"White",0
"4926",837846,"White",0
"4927",1084284,"White",0
"4928",991614,"Black",1
"4929",998832,"Medium",0
"4930",917305,"Black",1
"4931",980640,"White",0
"4932",950338,"White",0
"4933",1064630,"White",0
"4934",1065261,"Black",1
"4935",876643,"White",0
"4936",915688,"Black",1
"4937",970366,"Medium",0
"4938",883537,"Medium",0
"4939",1015826,"Black",1
"4940",866469,"Medium",0
"4941",1065260,"White",0
"4942",973418,"Black",1
"4943",1096447,"Medium",0
"4944",1142344,"White",0
"4945",980647,"White",0
"4946",1097848,"White",0
"4947",1004342,"Black",1
"4948",856260,"Black",1
"4949",1106151,"Black",1
"4950",999231,"White",0
"4951",1085950,"Black",1
"4952",858254,"White",0
"4953",807749,"Black",1
"4954",987650,"Black",1
"4955",1177311,"Black",1
"4956",994562,"White",0
"4957",1066059,"White",0
"4958",801391,"Medium",0
"4959",918429,"White",0
"4960",934237,"Black",1
"4961",914835,"Black",1
"4962",826134,"Black",1
"4963",877994,"Black",1
"4964",288019,"White",0
"4965",115432,"White",0
"4966",284417,"White",0
"4967",904848,"Black",1
"4968",119151,"Medium",0
"4969",138310,"Medium",0
"4970",784503,"White",0
"4971",794939,"Medium",0
"4972",116955,"White",0
"4973",910026,"White",0
"4974",993451,"Black",1
"4975",31867,"White",0
"4976",37514,"White",0
"4977",833030,"Black",1
"4978",69256,"White",0
"4979",1003334,"White",0
"4980",988966,"White",0
"4981",197428,"White",0
"4982",1135873,"White",0
"4983",906047,"Black",1
"4984",1176104,"Black",1
"4985",364612,"White",0
"4986",862223,"White",0
"4987",924871,"White",0
"4988",190857,"White",0
"4989",895576,"Medium",0
"4990",298366,"White",0
"4991",322391,"White",0
"4992",826204,"Medium",0
"4993",838399,"White",0
"4994",358108,"White",0
"4995",920936,"White",0
"4996",40686,"White",0
"4997",358218,"White",0
"4998",992044,"Black",1
"4999",936719,"Medium",0
"5000",1069488,"Black",1
"5001",818073,"Black",1
"5002",1020141,"White",0
"5003",972421,"White",0
"5004",930775,"Medium",0
"5005",859999,"Medium",0
"5006",944656,"White",0
"5007",936849,"Medium",0
"5008",910046,"White",0
"5009",1136731,"Black",1
"5010",830659,"White",0
"5011",1047484,"Black",1
"5012",836070,"Black",1
"5013",1013987,"White",0
"5014",110956,"Black",1
"5015",945122,"Medium",0
"5016",846252,"White",0
"5017",1020680,"Black",1
"5018",281277,"Medium",0
"5019",805465,"Black",1
"5020",122951,"Medium",0
"5021",996911,"Black",1
"5022",962012,"White",0
"5023",1142638,"White",0
"5024",1130222,"White",0
"5025",186809,"White",0
"5026",855835,"White",0
"5027",994546,"White",0
"5028",84844,"White",0
"5029",965331,"White",0
"5030",106337,"Black",1
"5031",1065214,"Medium",0
"5032",904835,"White",0
"5033",1136730,"White",0
"5034",862967,"Medium",0
"5035",1013928,"Medium",0
"5036",138573,"White",0
"5037",295123,"Black",1
"5038",1106451,"Black",1
"5039",1023567,"White",0
"5040",1036269,"Medium",0
"5041",56113,"Medium",0
"5042",242211,"Medium",0
"5043",1064039,"Black",1
"5044",27035,"Medium",0
"5045",796986,"White",0
"5046",808680,"White",0
"5047",974577,"Black",1
"5048",877102,"Medium",0
"5049",879810,"White",0
"5050",1134532,"White",0
"5051",982613,"Black",1
"5052",989803,"White",0
"5053",998951,"Black",1
"5054",1134718,"White",0
"5055",974505,"White",0
"5056",958966,"White",0
"5057",135775,"Medium",0
"5058",257091,"White",0
"5059",190853,"White",0
"5060",886532,"Black",1
"5061",1134729,"White",0
"5062",1005766,"White",0
"5063",1134725,"Black",1
"5064",1167025,"Black",1
"5065",1067117,"Black",1
"5066",257433,"Black",1
"5067",1002711,"Black",1
"5068",1005706,"White",0
"5069",1090963,"Black",1
"5070",1154861,"White",0
"5071",904827,"Black",1
"5072",966547,"Black",1
"5073",980327,"Black",1
"5074",1117025,"Medium",0
"5075",1142175,"Black",1
"5076",1086286,"White",0
"5077",1069627,"Black",1
"5078",1002331,"White",0
"5079",1170693,"Medium",0
"5080",101367,"White",0
"5081",1398557,"White",0
"5082",1104981,"Medium",0
"5083",1142315,"White",0
"5084",1400650,"White",0
"5085",997136,"White",0
"5086",1407484,"Black",1
"5087",941168,"Medium",0
"5088",604232,"Medium",0
"5089",1085180,"Medium",0
"5090",580550,"White",0
"5091",280979,"White",0
"5092",825839,"Black",1
"5093",1142636,"White",0
"5094",851150,"Black",1
"5095",823941,"Black",1
"5096",958380,"Medium",0
"5097",851671,"Medium",0
"5098",1015267,"Medium",0
"5099",21212,"Medium",0
"5100",1019442,"Black",1
"5101",555406,"White",0
"5102",934354,"Black",1
"5103",973556,"White",0
"5104",559036,"White",0
"5105",361696,"Medium",0
"5106",294593,"Medium",0
"5107",988882,"Medium",0
"5108",88645,"White",0
"5109",913654,"Medium",0
"5110",93796,"Medium",0
"5111",1131449,"Black",1
"5112",980643,"White",0
"5113",964761,"White",0
"5114",914477,"Medium",0
"5115",1216282,"Black",1
"5116",901907,"Black",1
"5117",990550,"Medium",0
"5118",877036,"Medium",0
"5119",958959,"Black",1
"5120",833943,"White",0
"5121",1097425,"White",0
"5122",1156586,"Black",1
"5123",1110842,"Black",1
"5124",45959,"White",0
"5125",841005,"White",0
"5126",197848,"White",0
"5127",369674,"Black",1
"5128",1006189,"Black",1
"5129",387116,"Black",1
"5130",920542,"Black",1
"5131",945792,"White",0
"5132",858911,"Medium",0
"5133",849309,"Black",1
"5134",97465,"White",0
"5135",140487,"White",0
"5136",187861,"Black",1
"5137",825899,"White",0
"5138",1099792,"Black",1
"5139",1122603,"Black",1
"5140",979290,"Medium",0
"5141",1396445,"Black",1
"5142",827243,"Black",1
"5143",1085381,"Black",1
"5144",996958,"Medium",0
"5145",837495,"Medium",0
"5146",861972,"Black",1
"5147",847151,"Medium",0
"5148",1138421,"Black",1
"5149",372342,"White",0
"5150",1000142,"Medium",0
"5151",1048916,"Black",1
"5152",1145627,"Medium",0
"5153",994363,"White",0
"5154",826169,"Black",1
"5155",1003339,"Black",1
"5156",1014556,"Black",1
"5157",822933,"White",0
"5158",845273,"Black",1
"5159",822459,"Medium",0
"5160",843754,"Black",1
"5161",1199043,"Black",1
"5162",1142679,"Black",1
"5163",1065216,"Black",1
"5164",1116987,"Medium",0
"5165",1104986,"White",0
"5166",1031258,"White",0
"5167",1116593,"Black",1
"5168",1212155,"Black",1
"5169",1485371,"Medium",0
"5170",1389768,"Black",1
"5171",920680,"Black",1
"5172",138149,"White",0
"5173",150477,"White",0
"5174",1409087,"Medium",0
"5175",1125214,"White",0
"5176",846308,"White",0
"5177",875360,"White",0
"5178",1142604,"Black",1
"5179",980649,"Medium",0
"5180",581610,"Medium",0
"5181",1391824,"White",0
"5182",882604,"White",0
"5183",897334,"Medium",0
"5184",1136721,"Black",1
"5185",1020203,"White",0
"5186",867583,"White",0
"5187",1008402,"White",0
"5188",979114,"White",0
"5189",927340,"Medium",0
"5190",1016788,"White",0
"5191",913942,"White",0
"5192",1166679,"Medium",0
"5193",1153434,"Black",1
"5194",870360,"Medium",0
"5195",1109771,"White",0
"5196",1009334,"Black",1
"5197",1117223,"White",0
"5198",948261,"Medium",0
"5199",78152,"White",0
"5200",1215904,"White",0
"5201",1114837,"White",0
"5202",1401702,"Black",1
"5203",994550,"White",0
"5204",1138428,"White",0
"5205",1403108,"White",0
"5206",1403050,"Black",1
"5207",1005725,"Black",1
"5208",998772,"Medium",0
"5209",1191153,"White",0
"5210",1394950,"Black",1
"5211",1426625,"White",0
"5212",1127057,"White",0
"5213",1149855,"White",0
"5214",370932,"Black",1
"5215",1400646,"Medium",0
"5216",1162083,"Black",1
"5217",1212165,"White",0
"5218",1403192,"White",0
"5219",1133697,"White",0
"5220",1402232,"Medium",0
"5221",1018510,"Medium",0
"5222",1186812,"White",0
"5223",825550,"White",0
"5224",137789,"White",0
"5225",792122,"White",0
"5226",552632,"Medium",0
"5227",931304,"White",0
"5228",358222,"Medium",0
"5229",1006147,"Medium",0
"5230",927360,"Black",1
"5231",864169,"White",0
"5232",1015256,"Black",1
"5233",979233,"Black",1
"5234",934386,"Black",1
"5235",905163,"Black",1
"5236",826183,"Black",1
"5237",962883,"Black",1
"5238",1199282,"Medium",0
"5239",1105779,"Black",1
"5240",336655,"White",0
"5241",911708,"White",0
"5242",283847,"White",0
"5243",888971,"Medium",0
"5244",94234,"White",0
"5245",891,"White",0
"5246",216584,"White",0
"5247",144679,"White",0
"5248",193548,"White",0
"5249",21571,"White",0
"5250",147663,"White",0
"5251",303604,"White",0
"5252",88169,"White",0
"5253",53783,"White",0
"5254",1168116,"White",0
"5255",351496,"White",0
"5256",190369,"White",0
"5257",16589,"White",0
"5258",76343,"White",0
"5259",39612,"Black",1
"5260",803182,"White",0
"5261",895575,"White",0
"5262",45911,"White",0
"5263",592876,"White",0
"5264",222188,"Medium",0
"5265",151512,"Black",1
"5266",831418,"Medium",0
"5267",287897,"White",0
"5268",66340,"White",0
"5269",868248,"Black",1
"5270",849731,"Black",1
"5271",344947,"Black",1
"5272",149817,"White",0
"5273",351498,"Medium",0
"5274",824623,"White",0
"5275",254015,"White",0
"5276",863401,"Black",1
"5277",784625,"White",0
"5278",257993,"White",0
"5279",313442,"White",0
"5280",38075,"White",0
"5281",22290,"White",0
"5282",125558,"Black",1
"5283",51377,"Black",1
"5284",27773,"Medium",0
"5285",136375,"White",0
"5286",14358,"White",0
"5287",20292,"Medium",0
"5288",864918,"White",0
"5289",816,"White",0
"5290",1824141,"Medium",0
"5291",362704,"White",0
"5292",827,"White",0
"5293",970441,"White",0
"5294",377166,"White",0
"5295",27056,"White",0
"5296",292737,"Black",1
"5297",869199,"Black",1
"5298",864504,"White",0
"5299",115368,"Medium",0
"5300",20548,"Medium",0
"5301",340291,"White",0
"5302",94752,"White",0
"5303",128868,"Medium",0
"5304",944264,"White",0
"5305",250477,"Black",1
"5306",47855,"White",0
"5307",930295,"White",0
"5308",10001,"White",0
"5309",128285,"White",0
"5310",48495,"White",0
"5311",354802,"White",0
"5312",924104,"White",0
"5313",73736,"Black",1
"5314",177415,"White",0
"5315",97915,"Medium",0
"5316",845493,"White",0
"5317",20220,"White",0
"5318",892397,"Black",1
"5319",338869,"Medium",0
"5320",26910,"White",0
"5321",325583,"Black",1
"5322",20903,"White",0
"5323",358220,"White",0
"5324",164285,"White",0
"5325",231646,"White",0
"5326",55253,"White",0
"5327",794394,"White",0
"5328",838912,"White",0
"5329",94671,"White",0
"5330",156344,"White",0
"5331",14328,"White",0
"5332",111398,"White",0
"5333",59130,"White",0
"5334",36791,"White",0
"5335",20174,"White",0
"5336",139520,"White",0
"5337",309218,"White",0
"5338",78368,"White",0
"5339",610,"Medium",0
"5340",137808,"White",0
"5341",247459,"White",0
"5342",252999,"White",0
"5343",156651,"White",0
"5344",95707,"White",0
"5345",91984,"White",0
"5346",128833,"Black",1
"5347",123773,"Medium",0
"5348",867440,"Black",1
"5349",892482,"Medium",0
"5350",190863,"Medium",0
"5351",823001,"White",0
"5352",209098,"Black",1
"5353",352922,"Black",1
"5354",9360,"White",0
"5355",20561,"Medium",0
"5356",134365,"Black",1
"5357",86389,"White",0
"5358",104857,"Black",1
"5359",23180,"White",0
"5360",24808,"White",0
"5361",45682,"White",0
"5362",151174,"White",0
"5363",9216,"White",0
"5364",99078,"Black",1
"5365",253837,"Black",1
"5366",329425,"White",0
"5367",305314,"White",0
"5368",90121,"Medium",0
"5369",41631,"White",0
"5370",74440,"White",0
"5371",138531,"Medium",0
"5372",20602,"Medium",0
"5373",123778,"White",0
"5374",98437,"Black",1
"5375",19633,"White",0
"5376",133229,"Medium",0
"5377",826145,"Black",1
"5378",122663,"Medium",0
"5379",591620,"White",0
"5380",27463,"White",0
"5381",214734,"White",0
"5382",369544,"Medium",0
"5383",328701,"White",0
"5384",48988,"White",0
"5385",844669,"Medium",0
"5386",791616,"Black",1
"5387",149756,"White",0
"5388",11764,"White",0
"5389",827358,"Black",1
"5390",103115,"White",0
"5391",164291,"White",0
"5392",340713,"Medium",0
"5393",14231,"Black",1
"5394",787586,"White",0
"5395",281013,"White",0
"5396",144297,"White",0
"5397",47986,"Medium",0
"5398",151118,"White",0
"5399",849831,"White",0
"5400",180011,"Medium",0
"5401",204286,"Black",1
"5402",95606,"White",0
"5403",106192,"White",0
"5404",879800,"White",0
"5405",9004,"White",0
"5406",147887,"Black",1
"5407",257983,"Black",1
"5408",20283,"White",0
"5409",134216,"White",0
"5410",219060,"White",0
"5411",20187,"Medium",0
"5412",340621,"White",0
"5413",372076,"White",0
"5414",20761,"White",0
"5415",886802,"Black",1
"5416",215032,"White",0
"5417",133199,"Medium",0
"5418",146483,"White",0
"5419",35211,"White",0
"5420",42690,"White",0
"5421",74545,"Black",1
"5422",184463,"White",0
"5423",120480,"Black",1
"5424",291483,"Black",1
"5425",34713,"White",0
"5426",46746,"White",0
"5427",240560,"Black",1
"5428",573696,"White",0
"5429",927,"White",0
"5430",642,"White",0
"5431",33102,"Black",1
"5432",252095,"Medium",0
"5433",887343,"Black",1
"5434",370224,"White",0
"5435",11803,"Medium",0
"5436",152417,"Black",1
"5437",94271,"Medium",0
"5438",73586,"White",0
"5439",548190,"White",0
"5440",791985,"Black",1
"5441",84258,"Medium",0
"5442",87185,"White",0
"5443",788260,"Black",1
"5444",305230,"White",0
"5445",293115,"Black",1
"5446",123717,"Medium",0
"5447",316196,"Black",1
"5448",193538,"White",0
"5449",124360,"White",0
"5450",354860,"White",0
"5451",14185,"White",0
"5452",788971,"Black",1
"5453",101393,"White",0
"5454",847180,"Black",1
"5455",180009,"White",0
"5456",789000,"Black",1
"5457",114066,"Black",1
"5458",373210,"Medium",0
"5459",19808,"White",0
"5460",49736,"White",0
"5461",155872,"White",0
"5462",9689,"Black",1
"5463",121777,"Black",1
"5464",32052,"White",0
"5465",135246,"White",0
"5466",828613,"Medium",0
"5467",73059,"Black",1
"5468",794952,"Medium",0
"5469",113955,"Medium",0
"5470",40699,"White",0
"5471",20196,"Medium",0
"5472",30401,"White",0
"5473",250211,"Medium",0
"5474",33478,"Black",1
"5475",254849,"White",0
"5476",846042,"Black",1
"5477",40691,"White",0
"5478",817559,"Black",1
"5479",111963,"Black",1
"5480",331219,"White",0
"5481",20752,"White",0
"5482",162863,"White",0
"5483",102280,"White",0
"5484",47891,"White",0
"5485",826172,"White",0
"5486",326365,"White",0
"5487",801067,"Black",1
"5488",920396,"Medium",0
"5489",94668,"Medium",0
"5490",352766,"White",0
"5491",789859,"White",0
"5492",78621,"Black",1
"5493",814385,"Medium",0
"5494",31812,"Medium",0
"5495",837013,"White",0
"5496",892078,"Black",1
"5497",328155,"Black",1
"5498",291237,"Black",1
"5499",109512,"White",0
"5500",784501,"White",0
"5501",809512,"White",0
"5502",235408,"White",0
"5503",145182,"Medium",0
"5504",117399,"Medium",0
"5505",235404,"Medium",0
"5506",32020,"White",0
"5507",204300,"Medium",0
"5508",789193,"Black",1
"5509",839940,"White",0
"5510",10540,"White",0
"5511",55581,"White",0
"5512",66721,"White",0
"5513",345035,"Black",1
"5514",877997,"Black",1
"5515",892459,"White",0
"5516",369034,"Black",1
"5517",360390,"Medium",0
"5518",100564,"White",0
"5519",37254,"White",0
"5520",877998,"White",0
"5521",783478,"Black",1
"5522",73262,"Medium",0
"5523",859766,"White",0
"5524",21302,"Black",1
"5525",314370,"Medium",0
"5526",544812,"Black",1
"5527",83687,"White",0
"5528",573812,"White",0
"5529",958918,"White",0
"5530",255425,"White",0
"5531",108515,"Medium",0
"5532",115427,"Black",1
"5533",804322,"Black",1
"5534",124980,"White",0
"5535",38009,"White",0
"5536",845025,"Black",1
"5537",115434,"Black",1
"5538",54686,"Medium",0
"5539",794967,"White",0
"5540",563734,"White",0
"5541",895587,"White",0
"5542",862083,"Black",1
"5543",288957,"White",0
"5544",124552,"White",0
"5545",46738,"White",0
"5546",27771,"Black",1
"5547",582228,"Medium",0
"5548",137844,"White",0
"5549",31483,"Medium",0
"5550",100412,"White",0
"5551",788130,"White",0
"5552",869936,"White",0
"5553",920626,"Black",1
"5554",32821,"Medium",0
"5555",383568,"White",0
"5556",828628,"Black",1
"5557",793958,"Black",1
"5558",18735,"White",0
"5559",96486,"Black",1
"5560",164055,"Black",1
"5561",826132,"Black",1
"5562",836959,"Black",1
"5563",920678,"White",0
"5564",881930,"White",0
"5565",368132,"White",0
"5566",845941,"White",0
"5567",37350,"White",0
"5568",149821,"White",0
"5569",843756,"White",0
"5570",13159,"Medium",0
"5571",548194,"White",0
"5572",155804,"Black",1
"5573",309290,"Medium",0
"5574",636,"Black",1
"5575",371366,"White",0
"5576",548044,"Medium",0
"5577",361322,"White",0
"5578",788259,"White",0
"5579",20628,"Medium",0
"5580",21301,"Medium",0
"5581",786274,"White",0
"5582",198030,"Medium",0
"5583",116947,"Black",1
"5584",228342,"Black",1
"5585",20204,"Black",1
"5586",357730,"Medium",0
"5587",826146,"White",0
"5588",33059,"Medium",0
"5589",354782,"White",0
"5590",78609,"White",0
"5591",37961,"White",0
"5592",149391,"Black",1
"5593",362170,"Black",1
"5594",41626,"White",0
"5595",345193,"White",0
"5596",297150,"Black",1
"5597",1096460,"White",0
"5598",10281,"Medium",0
"5599",30502,"Medium",0
"5600",10369,"White",0
"5601",555372,"Medium",0
"5602",39189,"White",0
"5603",801460,"White",0
"5604",96999,"Medium",0
"5605",930855,"Medium",0
"5606",287555,"White",0
"5607",50826,"White",0
"5608",74873,"White",0
"5609",280565,"White",0
"5610",587018,"Medium",0
"5611",986972,"Black",1
"5612",862796,"White",0
"5613",108810,"White",0
"5614",19884,"White",0
"5615",98439,"White",0
"5616",34711,"Black",1
"5617",887309,"White",0
"5618",903166,"White",0
"5619",576324,"Medium",0
"5620",990222,"Black",1
"5621",1002098,"White",0
"5622",17536,"White",0
"5623",16336,"Black",1
"5624",9388,"Medium",0
"5625",22481,"Black",1
"5626",282917,"Black",1
"5627",10257,"White",0
"5628",59932,"White",0
"5629",111961,"Black",1
"5630",758438,"White",0
"5631",544,"White",0
"5632",939563,"Medium",0
"5633",38114,"Black",1
"5634",233286,"White",0
"5635",1008317,"White",0
"5636",978180,"White",0
"5637",16807,"White",0
"5638",920644,"White",0
"5639",945796,"White",0
"5640",9750,"White",0
"5641",851095,"Black",1
"5642",1004096,"White",0
"5643",1009707,"White",0
"5644",38689,"White",0
"5645",9921,"Medium",0
"5646",943073,"Medium",0
"5647",27314,"White",0
"5648",783326,"White",0
"5649",19467,"White",0
"5650",991402,"Medium",0
"5651",972417,"Black",1
"5652",188087,"White",0
"5653",73420,"Medium",0
"5654",897570,"White",0
"5655",944036,"White",0
"5656",906287,"White",0
"5657",833062,"White",0
"5658",945790,"White",0
"5659",891829,"White",0
"5660",846492,"White",0
"5661",751,"White",0
"5662",828581,"White",0
"5663",24055,"Black",1
"5664",795060,"White",0
"5665",915129,"Black",1
"5666",293249,"Black",1
"5667",798468,"White",0
"5668",10226,"White",0
"5669",30530,"White",0
"5670",905789,"White",0
"5671",851098,"White",0
"5672",944200,"White",0
"5673",344873,"White",0
"5674",13251,"Black",1
"5675",830238,"White",0
"5676",800976,"White",0
"5677",315970,"White",0
"5678",1173581,"Medium",0
"5679",863649,"Medium",0
"5680",921007,"White",0
"5681",991401,"White",0
"5682",795128,"Black",1
"5683",917449,"Black",1
"5684",840445,"White",0
"5685",891514,"White",0
"5686",46347,"White",0
"5687",1006994,"White",0
"5688",73511,"White",0
"5689",209374,"Black",1
"5690",9036,"White",0
"5691",61238,"White",0
"5692",356334,"Black",1
"5693",38051,"White",0
"5694",848680,"Black",1
"5695",156703,"Black",1
"5696",50949,"White",0
"5697",859900,"Black",1
"5698",137757,"White",0
"5699",845471,"White",0
"5700",793229,"White",0
"5701",1015849,"Black",1
"5702",826063,"White",0
"5703",553412,"White",0
"5704",943644,"White",0
"5705",149814,"White",0
"5706",967501,"White",0
"5707",948253,"Medium",0
"5708",1020651,"Black",1
"5709",829186,"Medium",0
"5710",830485,"Black",1
"5711",982254,"White",0
"5712",1013994,"Black",1
"5713",1035087,"White",0
"5714",920437,"Black",1
"5715",1020650,"Black",1
"5716",957935,"White",0
"5717",288997,"White",0
"5718",991404,"White",0
"5719",897623,"White",0
"5720",19019,"Medium",0
"5721",970437,"White",0
"5722",994995,"White",0
"5723",136108,"White",0
"5724",922931,"Medium",0
"5725",846251,"White",0
"5726",21515,"Medium",0
"5727",890092,"White",0
"5728",928455,"White",0
"5729",891862,"White",0
"5730",1033035,"White",0
"5731",947853,"Medium",0
"5732",978835,"Black",1
"5733",1046487,"Black",1
"5734",1009712,"White",0
"5735",809274,"White",0
"5736",116664,"Medium",0
"5737",198038,"White",0
"5738",796139,"Medium",0
"5739",330485,"Medium",0
"5740",354172,"White",0
"5741",825754,"White",0
"5742",902080,"White",0
"5743",376394,"White",0
"5744",39121,"White",0
"5745",859764,"White",0
"5746",856718,"White",0
"5747",795972,"Medium",0
"5748",791984,"Medium",0
"5749",794100,"Black",1
"5750",921005,"White",0
"5751",352938,"Black",1
"5752",37234,"Medium",0
"5753",970407,"Black",1
"5754",1192328,"White",0
"5755",142018,"White",0
"5756",1065758,"Black",1
"5757",16618,"White",0
"5758",52023,"White",0
"5759",112018,"White",0
"5760",162615,"Black",1
"5761",19706,"Black",1
"5762",15301,"Medium",0
"5763",20368,"White",0
"5764",831110,"White",0
"5765",50054,"White",0
"5766",110021,"White",0
"5767",582242,"White",0
"5768",844637,"Medium",0
"5769",99052,"Black",1
"5770",192248,"Black",1
"5771",180527,"Black",1
"5772",112846,"White",0
"5773",22588,"White",0
"5774",20545,"White",0
"5775",75705,"White",0
"5776",136381,"White",0
"5777",140479,"White",0
"5778",254813,"Black",1
"5779",112761,"White",0
"5780",891579,"White",0
"5781",247419,"Medium",0
"5782",336675,"White",0
"5783",1063015,"Medium",0
"5784",839831,"Black",1
"5785",359402,"White",0
"5786",129118,"White",0
"5787",802719,"White",0
"5788",804181,"Medium",0
"5789",50713,"White",0
"5790",875085,"White",0
"5791",310546,"White",0
"5792",73409,"White",0
"5793",842101,"White",0
"5794",789229,"White",0
"5795",127554,"White",0
"5796",552036,"Medium",0
"5797",876842,"White",0
"5798",1009739,"White",0
"5799",7311,"Black",1
"5800",372316,"White",0
"5801",802697,"White",0
"5802",846204,"White",0
"5803",362692,"White",0
"5804",846253,"Black",1
"5805",788265,"Black",1
"5806",842562,"White",0
"5807",105176,"Medium",0
"5808",368128,"Black",1
"5809",994677,"Medium",0
"5810",814820,"White",0
"5811",351726,"White",0
"5812",284845,"White",0
"5813",803025,"White",0
"5814",904992,"Black",1
"5815",826147,"Black",1
"5816",867587,"White",0
"5817",27338,"White",0
"5818",925029,"Black",1
"5819",928586,"White",0
"5820",298226,"Medium",0
"5821",190867,"Black",1
"5822",910121,"Black",1
"5823",302676,"White",0
"5824",178397,"Medium",0
"5825",758446,"Black",1
"5826",1064337,"White",0
"5827",860764,"White",0
"5828",920597,"White",0
"5829",360388,"White",0
"5830",835998,"White",0
"5831",1014212,"White",0
"5832",548704,"Black",1
"5833",952461,"Black",1
"5834",829506,"White",0
"5835",817564,"White",0
"5836",10543,"Medium",0
"5837",895567,"White",0
"5838",20535,"Black",1
"5839",1007072,"White",0
"5840",30134,"Black",1
"5841",818386,"Black",1
"5842",1018684,"White",0
"5843",828620,"White",0
"5844",845723,"White",0
"5845",847405,"Medium",0
"5846",798178,"Black",1
"5847",804554,"Medium",0
"5848",111025,"White",0
"5849",845903,"Black",1
"5850",561430,"White",0
"5851",1007057,"Black",1
"5852",877996,"White",0
"5853",788135,"Medium",0
"5854",834232,"White",0
"5855",785447,"White",0
"5856",240256,"White",0
"5857",920934,"Black",1
"5858",1064263,"White",0
"5859",864495,"Black",1
"5860",998943,"White",0
"5861",216590,"White",0
"5862",149736,"Medium",0
"5863",1091884,"White",0
"5864",964422,"White",0
"5865",1014210,"Black",1
"5866",1093053,"White",0
"5867",277331,"White",0
"5868",859763,"Medium",0
"5869",365892,"Medium",0
"5870",885620,"White",0
"5871",998922,"Medium",0
"5872",1094017,"Black",1
"5873",1092667,"Black",1
"5874",991596,"Black",1
"5875",788344,"Black",1
"5876",920083,"White",0
"5877",909274,"Black",1
"5878",995670,"White",0
"5879",991048,"Black",1
"5880",950349,"White",0
"5881",328247,"White",0
"5882",991589,"White",0
"5883",1064350,"Black",1
"5884",582190,"Medium",0
"5885",303450,"Black",1
"5886",775063,"White",0
"5887",31761,"White",0
"5888",581032,"Black",1
"5889",1020734,"White",0
"5890",19755,"White",0
"5891",855653,"Black",1
"5892",948252,"Black",1
"5893",995563,"Black",1
"5894",939544,"White",0
"5895",46620,"Black",1
"5896",124267,"Black",1
"5897",772421,"White",0
"5898",1015227,"Black",1
"5899",803678,"White",0
"5900",786011,"White",0
"5901",911039,"Medium",0
"5902",1064344,"White",0
"5903",155953,"White",0
"5904",96536,"Black",1
"5905",1101169,"White",0
"5906",994593,"White",0
"5907",920368,"Medium",0
"5908",948257,"White",0
"5909",972361,"White",0
"5910",803175,"White",0
"5911",991575,"Medium",0
"5912",970386,"White",0
"5913",944245,"White",0
"5914",1104987,"White",0
"5915",181583,"Medium",0
"5916",914881,"Medium",0
"5917",945809,"Black",1
"5918",948251,"White",0
"5919",1014463,"White",0
"5920",1049434,"Black",1
"5921",1010009,"White",0
"5922",991400,"White",0
"5923",998770,"Medium",0
"5924",958725,"White",0
"5925",1089411,"Black",1
"5926",970396,"White",0
"5927",921006,"White",0
"5928",991590,"Black",1
"5929",1007040,"White",0
"5930",1082512,"White",0
"5931",877542,"Medium",0
"5932",881045,"White",0
"5933",826651,"Medium",0
"5934",284449,"Black",1
"5935",286153,"White",0
"5936",904845,"Black",1
"5937",989113,"White",0
"5938",33910,"White",0
"5939",867443,"White",0
"5940",1005915,"White",0
"5941",14120,"Black",1
"5942",980637,"White",0
"5943",845571,"White",0
"5944",920518,"White",0
"5945",47866,"White",0
"5946",823078,"White",0
"5947",810572,"White",0
"5948",98429,"White",0
"5949",827147,"Black",1
"5950",339603,"Medium",0
"5951",559508,"Black",1
"5952",816519,"Medium",0
"5953",785799,"Medium",0
"5954",914879,"White",0
"5955",988343,"White",0
"5956",804512,"White",0
"5957",151508,"White",0
"5958",836027,"White",0
"5959",940526,"Black",1
"5960",313104,"White",0
"5961",36775,"Medium",0
"5962",374386,"White",0
"5963",20912,"White",0
"5964",255079,"White",0
"5965",872321,"White",0
"5966",587102,"White",0
"5967",1082480,"White",0
"5968",814658,"Black",1
"5969",930252,"White",0
"5970",992410,"White",0
"5971",1012415,"White",0
"5972",827587,"White",0
"5973",845426,"White",0
"5974",990821,"White",0
"5975",802826,"Black",1
"5976",124698,"White",0
"5977",313386,"White",0
"5978",609594,"White",0
"5979",826133,"Medium",0
"5980",958878,"White",0
"5981",1007093,"Black",1
"5982",1064385,"Black",1
"5983",856735,"Black",1
"5984",1007056,"Black",1
"5985",788042,"Medium",0
"5986",184477,"White",0
"5987",897565,"White",0
"5988",305282,"Black",1
"5989",991569,"White",0
